"Order No","Region","Zone","Order Date","Week"
"182979440","WB UPC North","West","17-06-2020","Week 2"
"182831504","WB UPC South","West","17-06-2020","Week 2"
"183070948","Raipur","East","17-06-2020","Week 2"
"182744145","WB UPC South","West","17-06-2020","Week 2"
"182744145","WB UPC South","West","17-06-2020","Week 2"
"182878426","WB UPC South","West","17-06-2020","Week 2"
"182878426","WB UPC South","West","17-06-2020","Week 2"
"183086595","Guwahati","East","17-06-2020","Week 2"
"182912362","WB UPC North","West","17-06-2020","Week 2"
"182912362","WB UPC North","West","17-06-2020","Week 2"
"182827780","Raipur","East","17-06-2020","Week 2"
"182884310","Raipur","East","17-06-2020","Week 2"
"182884310","Raipur","East","17-06-2020","Week 2"
"183046509","Raipur","East","17-06-2020","Week 2"
"183051431","Cuttack","East","17-06-2020","Week 2"
"183051431","Cuttack","East","17-06-2020","Week 2"
"183051431","Cuttack","East","17-06-2020","Week 2"
"182766411","Kolkata","East","17-06-2020","Week 2"
"182964012","WB UPC South","West","17-06-2020","Week 2"
"183057630","Guwahati","East","17-06-2020","Week 2"
"182775223","WB UPC South","West","17-06-2020","Week 2"
"182775223","WB UPC South","West","17-06-2020","Week 2"
"182878546","Raipur","East","17-06-2020","Week 2"
"182969890","Raipur","East","17-06-2020","Week 2"
"182828637","Raipur","East","17-06-2020","Week 2"
"183012055","Raipur","East","17-06-2020","Week 2"
"182965337","WB UPC North","West","17-06-2020","Week 2"
"182804170","Raipur","East","17-06-2020","Week 2"
"182804170","Raipur","East","17-06-2020","Week 2"
"182833886","Raipur","East","17-06-2020","Week 2"
"182936836","WB UPC North","West","17-06-2020","Week 2"
"182782584","Kolkata","East","17-06-2020","Week 2"
"183047275","Kolkata","East","17-06-2020","Week 2"
"182987315","Cuttack","East","17-06-2020","Week 2"
"182987315","Cuttack","East","17-06-2020","Week 2"
"182987315","Cuttack","East","17-06-2020","Week 2"
"182943081","Cuttack","East","17-06-2020","Week 2"
"182753963","Cuttack","East","17-06-2020","Week 2"
"183061674","Raipur","East","17-06-2020","Week 2"
"182940403","Guwahati","East","17-06-2020","Week 2"
"182772541","WB UPC South","West","17-06-2020","Week 2"
"182889732","Raipur","East","17-06-2020","Week 2"
"182779566","Kolkata","East","17-06-2020","Week 2"
"182994395","Cuttack","East","17-06-2020","Week 2"
"182994395","Cuttack","East","17-06-2020","Week 2"
"182780411","Kolkata","East","17-06-2020","Week 2"
"182914391","Raipur","East","17-06-2020","Week 2"
"182773519","Cuttack","East","17-06-2020","Week 2"
"182773519","Cuttack","East","17-06-2020","Week 2"
"182758055","Cuttack","East","17-06-2020","Week 2"
"182758055","Cuttack","East","17-06-2020","Week 2"
"182887838","Raipur","East","17-06-2020","Week 2"
"182880428","WB UPC South","West","17-06-2020","Week 2"
"182834970","Raipur","East","17-06-2020","Week 2"
"182832924","Cuttack","East","17-06-2020","Week 2"
"182824476","WB UPC South","West","17-06-2020","Week 2"
"182775436","WB UPC South","West","17-06-2020","Week 2"
"182749133","Kolkata","East","17-06-2020","Week 2"
"182749133","Kolkata","East","17-06-2020","Week 2"
"182749133","Kolkata","East","17-06-2020","Week 2"
"182749133","Kolkata","East","17-06-2020","Week 2"
"182743277","WB UPC South","West","17-06-2020","Week 2"
"182743277","WB UPC South","West","17-06-2020","Week 2"
"182927732","WB UPC South","West","17-06-2020","Week 2"
"182867547","WB UPC South","West","17-06-2020","Week 2"
"182756437","Raipur","East","17-06-2020","Week 2"
"182753744","Cuttack","East","17-06-2020","Week 2"
"182753744","Cuttack","East","17-06-2020","Week 2"
"183083615","Raipur","East","17-06-2020","Week 2"
"182742355","Raipur","East","17-06-2020","Week 2"
"182742355","Raipur","East","17-06-2020","Week 2"
"182742355","Raipur","East","17-06-2020","Week 2"
"182936243","Cuttack","East","17-06-2020","Week 2"
"182818042","Raipur","East","17-06-2020","Week 2"
"182818042","Raipur","East","17-06-2020","Week 2"
"182941571","WB UPC South","West","17-06-2020","Week 2"
"182941571","WB UPC South","West","17-06-2020","Week 2"
"182750646","Kolkata","East","17-06-2020","Week 2"
"182750646","Kolkata","East","17-06-2020","Week 2"
"182908884","Raipur","East","17-06-2020","Week 2"
"182862222","Cuttack","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182856505","Guwahati","East","17-06-2020","Week 2"
"182789063","WB UPC South","West","17-06-2020","Week 2"
"182905531","Raipur","East","17-06-2020","Week 2"
"182905531","Raipur","East","17-06-2020","Week 2"
"183048278","Raipur","East","17-06-2020","Week 2"
"183066462","Guwahati","East","17-06-2020","Week 2"
"183088676","Guwahati","East","17-06-2020","Week 2"
"182880532","WB UPC North","West","17-06-2020","Week 2"
"182916103","Kolkata","East","17-06-2020","Week 2"
"183006707","WB UPC South","West","17-06-2020","Week 2"
"182846778","Guwahati","East","17-06-2020","Week 2"
"182846778","Guwahati","East","17-06-2020","Week 2"
"182846778","Guwahati","East","17-06-2020","Week 2"
"182846778","Guwahati","East","17-06-2020","Week 2"
"182794665","Kolkata","East","17-06-2020","Week 2"
"182829071","WB UPC South","West","17-06-2020","Week 2"
"182829071","WB UPC South","West","17-06-2020","Week 2"
"183047359","Kolkata","East","17-06-2020","Week 2"
"183047359","Kolkata","East","17-06-2020","Week 2"
"182999323","Cuttack","East","17-06-2020","Week 2"
"182999323","Cuttack","East","17-06-2020","Week 2"
"182831050","Cuttack","East","17-06-2020","Week 2"
"183022231","Raipur","East","17-06-2020","Week 2"
"183050126","WB UPC South","West","17-06-2020","Week 2"
"182908386","Guwahati","East","17-06-2020","Week 2"
"182853368","Guwahati","East","17-06-2020","Week 2"
"183112387","Kolkata","East","17-06-2020","Week 2"
"183112387","Kolkata","East","17-06-2020","Week 2"
"183112387","Kolkata","East","17-06-2020","Week 2"
"183096170","Kolkata","East","17-06-2020","Week 2"
"182829390","Kolkata","East","17-06-2020","Week 2"
"182829390","Kolkata","East","17-06-2020","Week 2"
"182829390","Kolkata","East","17-06-2020","Week 2"
"182897817","WB UPC North","West","17-06-2020","Week 2"
"182919422","Raipur","East","17-06-2020","Week 2"
"182754485","Raipur","East","17-06-2020","Week 2"
"182756094","Kolkata","East","17-06-2020","Week 2"
"182756094","Kolkata","East","17-06-2020","Week 2"
"182756094","Kolkata","East","17-06-2020","Week 2"
"182959393","Raipur","East","17-06-2020","Week 2"
"182959393","Raipur","East","17-06-2020","Week 2"
"182959393","Raipur","East","17-06-2020","Week 2"
"182803348","Cuttack","East","17-06-2020","Week 2"
"182803348","Cuttack","East","17-06-2020","Week 2"
"182803348","Cuttack","East","17-06-2020","Week 2"
"182803348","Cuttack","East","17-06-2020","Week 2"
"182767320","Cuttack","East","17-06-2020","Week 2"
"182780448","Raipur","East","17-06-2020","Week 2"
"182924939","Raipur","East","17-06-2020","Week 2"
"183191665","Guwahati","East","17-06-2020","Week 2"
"182771568","Raipur","East","17-06-2020","Week 2"
"182771568","Raipur","East","17-06-2020","Week 2"
"182957686","WB UPC North","West","17-06-2020","Week 2"
"182787360","Cuttack","East","17-06-2020","Week 2"
"182765715","Cuttack","East","17-06-2020","Week 2"
"182910777","WB UPC North","West","17-06-2020","Week 2"
"183196593","Cuttack","East","18-06-2020","Week 2"
"183196593","Cuttack","East","18-06-2020","Week 2"
"183196593","Cuttack","East","18-06-2020","Week 2"
"183181950","Cuttack","East","18-06-2020","Week 2"
"183181950","Cuttack","East","18-06-2020","Week 2"
"183284554","Kolkata","East","18-06-2020","Week 2"
"183208689","Cuttack","East","18-06-2020","Week 2"
"183494352","Kolkata","East","18-06-2020","Week 2"
"183494352","Kolkata","East","18-06-2020","Week 2"
"183494352","Kolkata","East","18-06-2020","Week 2"
"183272290","Raipur","East","18-06-2020","Week 2"
"183272290","Raipur","East","18-06-2020","Week 2"
"183291864","Raipur","East","18-06-2020","Week 2"
"183175009","Cuttack","East","18-06-2020","Week 2"
"183175009","Cuttack","East","18-06-2020","Week 2"
"183175009","Cuttack","East","18-06-2020","Week 2"
"183425204","Guwahati","East","18-06-2020","Week 2"
"183227469","Cuttack","East","18-06-2020","Week 2"
"183227469","Cuttack","East","18-06-2020","Week 2"
"183410650","Kolkata","East","18-06-2020","Week 2"
"183236784","Guwahati","East","18-06-2020","Week 2"
"183310204","Kolkata","East","18-06-2020","Week 2"
"183310204","Kolkata","East","18-06-2020","Week 2"
"183310204","Kolkata","East","18-06-2020","Week 2"
"183292803","Cuttack","East","18-06-2020","Week 2"
"183197564","Raipur","East","18-06-2020","Week 2"
"183188751","Kolkata","East","18-06-2020","Week 2"
"183285958","Raipur","East","18-06-2020","Week 2"
"183215688","Raipur","East","18-06-2020","Week 2"
"183215688","Raipur","East","18-06-2020","Week 2"
"183215688","Raipur","East","18-06-2020","Week 2"
"183187000","WB UPC South","West","18-06-2020","Week 2"
"183187000","WB UPC South","West","18-06-2020","Week 2"
"183187000","WB UPC South","West","18-06-2020","Week 2"
"183170735","Cuttack","East","18-06-2020","Week 2"
"183289840","Raipur","East","18-06-2020","Week 2"
"183481563","Raipur","East","18-06-2020","Week 2"
"183481563","Raipur","East","18-06-2020","Week 2"
"183553502","Raipur","East","18-06-2020","Week 2"
"183165510","Cuttack","East","18-06-2020","Week 2"
"183165510","Cuttack","East","18-06-2020","Week 2"
"183179475","Raipur","East","18-06-2020","Week 2"
"183179475","Raipur","East","18-06-2020","Week 2"
"183341783","Cuttack","East","18-06-2020","Week 2"
"183269111","Cuttack","East","18-06-2020","Week 2"
"183286339","WB UPC South","West","18-06-2020","Week 2"
"183224361","Raipur","East","18-06-2020","Week 2"
"183224361","Raipur","East","18-06-2020","Week 2"
"183224361","Raipur","East","18-06-2020","Week 2"
"183200315","Cuttack","East","18-06-2020","Week 2"
"183287959","Cuttack","East","18-06-2020","Week 2"
"183287959","Cuttack","East","18-06-2020","Week 2"
"183287959","Cuttack","East","18-06-2020","Week 2"
"183501284","Raipur","East","18-06-2020","Week 2"
"183325350","Raipur","East","18-06-2020","Week 2"
"183412065","Raipur","East","18-06-2020","Week 2"
"183189536","Cuttack","East","18-06-2020","Week 2"
"183319132","WB UPC South","West","18-06-2020","Week 2"
"183265395","Guwahati","East","18-06-2020","Week 2"
"183309370","Kolkata","East","18-06-2020","Week 2"
"183198162","Raipur","East","18-06-2020","Week 2"
"183198162","Raipur","East","18-06-2020","Week 2"
"183550099","Cuttack","East","18-06-2020","Week 2"
"183466340","Cuttack","East","18-06-2020","Week 2"
"183308686","Raipur","East","18-06-2020","Week 2"
"183238647","Cuttack","East","18-06-2020","Week 2"
"183238647","Cuttack","East","18-06-2020","Week 2"
"183173295","Kolkata","East","18-06-2020","Week 2"
"183541106","Cuttack","East","18-06-2020","Week 2"
"183541106","Cuttack","East","18-06-2020","Week 2"
"183541106","Cuttack","East","18-06-2020","Week 2"
"183188114","Kolkata","East","18-06-2020","Week 2"
"183237220","Cuttack","East","18-06-2020","Week 2"
"183218910","WB UPC South","West","18-06-2020","Week 2"
"183264561","Cuttack","East","18-06-2020","Week 2"
"183194420","Raipur","East","18-06-2020","Week 2"
"183224668","Cuttack","East","18-06-2020","Week 2"
"183224668","Cuttack","East","18-06-2020","Week 2"
"183224668","Cuttack","East","18-06-2020","Week 2"
"183168823","Cuttack","East","18-06-2020","Week 2"
"183168823","Cuttack","East","18-06-2020","Week 2"
"183414527","Raipur","East","18-06-2020","Week 2"
"183294245","Guwahati","East","18-06-2020","Week 2"
"183353902","Raipur","East","18-06-2020","Week 2"
"183353902","Raipur","East","18-06-2020","Week 2"
"183353902","Raipur","East","18-06-2020","Week 2"
"183285951","Cuttack","East","18-06-2020","Week 2"
"183285951","Cuttack","East","18-06-2020","Week 2"
"183285951","Cuttack","East","18-06-2020","Week 2"
"183285951","Cuttack","East","18-06-2020","Week 2"
"183193402","Cuttack","East","18-06-2020","Week 2"
"183193402","Cuttack","East","18-06-2020","Week 2"
"183306617","Raipur","East","18-06-2020","Week 2"
"183306617","Raipur","East","18-06-2020","Week 2"
"183306617","Raipur","East","18-06-2020","Week 2"
"183201773","Cuttack","East","18-06-2020","Week 2"
"183201773","Cuttack","East","18-06-2020","Week 2"
"183197683","WB UPC South","West","18-06-2020","Week 2"
"183186913","Raipur","East","18-06-2020","Week 2"
"183362189","WB UPC South","West","18-06-2020","Week 2"
"183362189","WB UPC South","West","18-06-2020","Week 2"
"183443151","Kolkata","East","18-06-2020","Week 2"
"183443151","Kolkata","East","18-06-2020","Week 2"
"183372235","WB UPC South","West","18-06-2020","Week 2"
"183372235","WB UPC South","West","18-06-2020","Week 2"
"183372235","WB UPC South","West","18-06-2020","Week 2"
"183372235","WB UPC South","West","18-06-2020","Week 2"
"183184857","Raipur","East","18-06-2020","Week 2"
"183184857","Raipur","East","18-06-2020","Week 2"
"183183913","Kolkata","East","18-06-2020","Week 2"
"183519479","Kolkata","East","18-06-2020","Week 2"
"183205809","Kolkata","East","18-06-2020","Week 2"
"183440425","Guwahati","East","18-06-2020","Week 2"
"183440425","Guwahati","East","18-06-2020","Week 2"
"183193992","Cuttack","East","18-06-2020","Week 2"
"183418257","WB UPC South","West","18-06-2020","Week 2"
"183208514","Cuttack","East","18-06-2020","Week 2"
"183331781","Raipur","East","18-06-2020","Week 2"
"183331781","Raipur","East","18-06-2020","Week 2"
"183331781","Raipur","East","18-06-2020","Week 2"
"183369481","Cuttack","East","18-06-2020","Week 2"
"183260995","WB UPC South","West","18-06-2020","Week 2"
"183260995","WB UPC South","West","18-06-2020","Week 2"
"183356236","Raipur","East","18-06-2020","Week 2"
"183310087","Cuttack","East","18-06-2020","Week 2"
"183310087","Cuttack","East","18-06-2020","Week 2"
"183476999","Guwahati","East","18-06-2020","Week 2"
"183171608","Kolkata","East","18-06-2020","Week 2"
"183171608","Kolkata","East","18-06-2020","Week 2"
"183177754","Cuttack","East","18-06-2020","Week 2"
"183233976","Cuttack","East","18-06-2020","Week 2"
"183233976","Cuttack","East","18-06-2020","Week 2"
"183187777","Raipur","East","18-06-2020","Week 2"
"183387341","Raipur","East","18-06-2020","Week 2"
"183460952","Raipur","East","18-06-2020","Week 2"
"183284787","Kolkata","East","18-06-2020","Week 2"
"183495181","Kolkata","East","18-06-2020","Week 2"
"183495181","Kolkata","East","18-06-2020","Week 2"
"183234084","Cuttack","East","18-06-2020","Week 2"
"183313959","Cuttack","East","18-06-2020","Week 2"
"183358729","Raipur","East","18-06-2020","Week 2"
"183368835","Guwahati","East","18-06-2020","Week 2"
"183368835","Guwahati","East","18-06-2020","Week 2"
"183368835","Guwahati","East","18-06-2020","Week 2"
"183368835","Guwahati","East","18-06-2020","Week 2"
"183368835","Guwahati","East","18-06-2020","Week 2"
"183368835","Guwahati","East","18-06-2020","Week 2"
"183182478","Kolkata","East","18-06-2020","Week 2"
"183182478","Kolkata","East","18-06-2020","Week 2"
"183396043","Raipur","East","18-06-2020","Week 2"
"183413040","WB UPC North","West","18-06-2020","Week 2"
"183413040","WB UPC North","West","18-06-2020","Week 2"
"183464520","Raipur","East","18-06-2020","Week 2"
"183306172","Cuttack","East","18-06-2020","Week 2"
"183306172","Cuttack","East","18-06-2020","Week 2"
"183167744","Cuttack","East","18-06-2020","Week 2"
"183366152","Raipur","East","18-06-2020","Week 2"
"183322643","WB UPC South","West","18-06-2020","Week 2"
"183325783","WB UPC South","West","18-06-2020","Week 2"
"183245783","Raipur","East","18-06-2020","Week 2"
"183375263","Cuttack","East","18-06-2020","Week 2"
"183375263","Cuttack","East","18-06-2020","Week 2"
"183346475","Cuttack","East","18-06-2020","Week 2"
"183172691","Cuttack","East","18-06-2020","Week 2"
"183172691","Cuttack","East","18-06-2020","Week 2"
"183405435","Raipur","East","18-06-2020","Week 2"
"183238299","Raipur","East","18-06-2020","Week 2"
"183238299","Raipur","East","18-06-2020","Week 2"
"183486006","Cuttack","East","18-06-2020","Week 2"
"183375595","Cuttack","East","18-06-2020","Week 2"
"183238672","Raipur","East","18-06-2020","Week 2"
"183210826","Cuttack","East","18-06-2020","Week 2"
"183309811","Guwahati","East","18-06-2020","Week 2"
"183274170","Guwahati","East","18-06-2020","Week 2"
"183169430","WB UPC South","West","18-06-2020","Week 2"
"183181024","Cuttack","East","18-06-2020","Week 2"
"183494017","Cuttack","East","18-06-2020","Week 2"
"183233957","Kolkata","East","18-06-2020","Week 2"
"183233957","Kolkata","East","18-06-2020","Week 2"
"183263748","Guwahati","East","18-06-2020","Week 2"
"183270696","Raipur","East","18-06-2020","Week 2"
"183179855","Cuttack","East","18-06-2020","Week 2"
"183369827","WB UPC North","West","18-06-2020","Week 2"
"183369827","WB UPC North","West","18-06-2020","Week 2"
"183233495","Kolkata","East","18-06-2020","Week 2"
"183252486","Cuttack","East","18-06-2020","Week 2"
"183223466","Raipur","East","18-06-2020","Week 2"
"183177752","Cuttack","East","18-06-2020","Week 2"
"183177752","Cuttack","East","18-06-2020","Week 2"
"183177752","Cuttack","East","18-06-2020","Week 2"
"183237081","Raipur","East","18-06-2020","Week 2"
"183276970","Raipur","East","18-06-2020","Week 2"
"183204470","Raipur","East","18-06-2020","Week 2"
"183207176","Kolkata","East","18-06-2020","Week 2"
"183202417","Cuttack","East","18-06-2020","Week 2"
"183337972","WB UPC North","West","18-06-2020","Week 2"
"183195660","Cuttack","East","18-06-2020","Week 2"
"183225488","WB UPC South","West","18-06-2020","Week 2"
"183454060","Raipur","East","18-06-2020","Week 2"
"183266759","Guwahati","East","18-06-2020","Week 2"
"183311167","Kolkata","East","18-06-2020","Week 2"
"183467645","Guwahati","East","18-06-2020","Week 2"
"183206845","Kolkata","East","18-06-2020","Week 2"
"183566283","Guwahati","East","18-06-2020","Week 2"
"183201574","Cuttack","East","18-06-2020","Week 2"
"183201574","Cuttack","East","18-06-2020","Week 2"
"183201574","Cuttack","East","18-06-2020","Week 2"
"183201574","Cuttack","East","18-06-2020","Week 2"
"183422245","WB UPC South","West","18-06-2020","Week 2"
"183186436","Kolkata","East","18-06-2020","Week 2"
"183186436","Kolkata","East","18-06-2020","Week 2"
"183213418","Cuttack","East","18-06-2020","Week 2"
"183213418","Cuttack","East","18-06-2020","Week 2"
"183340458","Raipur","East","18-06-2020","Week 2"
"183340458","Raipur","East","18-06-2020","Week 2"
"183340458","Raipur","East","18-06-2020","Week 2"
"183345844","Kolkata","East","18-06-2020","Week 2"
"183497822","Guwahati","East","18-06-2020","Week 2"
"183497822","Guwahati","East","18-06-2020","Week 2"
"183314131","Guwahati","East","18-06-2020","Week 2"
"183254346","Kolkata","East","18-06-2020","Week 2"
"183299411","Raipur","East","18-06-2020","Week 2"
"183217789","Raipur","East","18-06-2020","Week 2"
"183217789","Raipur","East","18-06-2020","Week 2"
"183238793","Raipur","East","18-06-2020","Week 2"
"183238793","Raipur","East","18-06-2020","Week 2"
"183267900","Kolkata","East","18-06-2020","Week 2"
"183187536","Raipur","East","18-06-2020","Week 2"
"183470165","Cuttack","East","18-06-2020","Week 2"
"183183286","Cuttack","East","18-06-2020","Week 2"
"183183286","Cuttack","East","18-06-2020","Week 2"
"183183286","Cuttack","East","18-06-2020","Week 2"
"183508162","Raipur","East","18-06-2020","Week 2"
"183508162","Raipur","East","18-06-2020","Week 2"
"183282834","Guwahati","East","18-06-2020","Week 2"
"183321378","WB UPC South","West","18-06-2020","Week 2"
"183180444","Kolkata","East","18-06-2020","Week 2"
"183486053","Raipur","East","18-06-2020","Week 2"
"183486053","Raipur","East","18-06-2020","Week 2"
"183166875","Cuttack","East","18-06-2020","Week 2"
"183240257","WB UPC South","West","18-06-2020","Week 2"
"183432306","Raipur","East","18-06-2020","Week 2"
"183411490","Guwahati","East","18-06-2020","Week 2"
"183385635","Cuttack","East","18-06-2020","Week 2"
"183385635","Cuttack","East","18-06-2020","Week 2"
"183385635","Cuttack","East","18-06-2020","Week 2"
"183297837","Kolkata","East","18-06-2020","Week 2"
"183409986","Raipur","East","18-06-2020","Week 2"
"183259627","WB UPC South","West","18-06-2020","Week 2"
"183259627","WB UPC South","West","18-06-2020","Week 2"
"183176009","Cuttack","East","18-06-2020","Week 2"
"183176009","Cuttack","East","18-06-2020","Week 2"
"183191115","Raipur","East","18-06-2020","Week 2"
"183555617","Guwahati","East","18-06-2020","Week 2"
"183267043","Guwahati","East","18-06-2020","Week 2"
"183267043","Guwahati","East","18-06-2020","Week 2"
"183446516","WB UPC South","West","18-06-2020","Week 2"
"183292003","Raipur","East","18-06-2020","Week 2"
"183373865","Raipur","East","18-06-2020","Week 2"
"183373865","Raipur","East","18-06-2020","Week 2"
"183467516","Raipur","East","18-06-2020","Week 2"
"183241941","Kolkata","East","18-06-2020","Week 2"
"183446580","WB UPC South","West","18-06-2020","Week 2"
"183228159","Kolkata","East","18-06-2020","Week 2"
"183228159","Kolkata","East","18-06-2020","Week 2"
"183462753","Raipur","East","18-06-2020","Week 2"
"183280258","Cuttack","East","18-06-2020","Week 2"
"183187530","Cuttack","East","18-06-2020","Week 2"
"183187530","Cuttack","East","18-06-2020","Week 2"
"183349376","Cuttack","East","18-06-2020","Week 2"
"183431306","Guwahati","East","18-06-2020","Week 2"
"183431306","Guwahati","East","18-06-2020","Week 2"
"183172126","Cuttack","East","18-06-2020","Week 2"
"183172126","Cuttack","East","18-06-2020","Week 2"
"183172126","Cuttack","East","18-06-2020","Week 2"
"183187662","Kolkata","East","18-06-2020","Week 2"
"183187662","Kolkata","East","18-06-2020","Week 2"
"183187662","Kolkata","East","18-06-2020","Week 2"
"183405363","WB UPC North","West","18-06-2020","Week 2"
"183402663","Raipur","East","18-06-2020","Week 2"
"183402663","Raipur","East","18-06-2020","Week 2"
"183402663","Raipur","East","18-06-2020","Week 2"
"183238598","Raipur","East","18-06-2020","Week 2"
"183174273","Cuttack","East","18-06-2020","Week 2"
"183174273","Cuttack","East","18-06-2020","Week 2"
"183174273","Cuttack","East","18-06-2020","Week 2"
"183174273","Cuttack","East","18-06-2020","Week 2"
"183300177","Raipur","East","18-06-2020","Week 2"
"183207607","Kolkata","East","18-06-2020","Week 2"
"183373197","WB UPC South","West","18-06-2020","Week 2"
"183511550","Raipur","East","18-06-2020","Week 2"
"183412553","Guwahati","East","18-06-2020","Week 2"
"183383450","Raipur","East","18-06-2020","Week 2"
"183383450","Raipur","East","18-06-2020","Week 2"
"183364833","Raipur","East","18-06-2020","Week 2"
"183207332","Raipur","East","18-06-2020","Week 2"
"183207332","Raipur","East","18-06-2020","Week 2"
"183207332","Raipur","East","18-06-2020","Week 2"
"183301576","Kolkata","East","18-06-2020","Week 2"
"183205004","Cuttack","East","18-06-2020","Week 2"
"183205004","Cuttack","East","18-06-2020","Week 2"
"183184049","Raipur","East","18-06-2020","Week 2"
"183184049","Raipur","East","18-06-2020","Week 2"
"183184049","Raipur","East","18-06-2020","Week 2"
"183534429","Guwahati","East","18-06-2020","Week 2"
"183218680","Kolkata","East","18-06-2020","Week 2"
"183180610","Cuttack","East","18-06-2020","Week 2"
"183180610","Cuttack","East","18-06-2020","Week 2"
"183291947","Raipur","East","18-06-2020","Week 2"
"183291947","Raipur","East","18-06-2020","Week 2"
"183291947","Raipur","East","18-06-2020","Week 2"
"183291947","Raipur","East","18-06-2020","Week 2"
"183486196","Kolkata","East","18-06-2020","Week 2"
"183189129","Kolkata","East","18-06-2020","Week 2"
"183189129","Kolkata","East","18-06-2020","Week 2"
"183462037","Cuttack","East","18-06-2020","Week 2"
"183462037","Cuttack","East","18-06-2020","Week 2"
"183578824","Kolkata","East","18-06-2020","Week 2"
"183178201","WB UPC South","West","18-06-2020","Week 2"
"183268623","WB UPC North","West","18-06-2020","Week 2"
"183259746","Cuttack","East","18-06-2020","Week 2"
"183202711","Raipur","East","18-06-2020","Week 2"
"183202711","Raipur","East","18-06-2020","Week 2"
"183202711","Raipur","East","18-06-2020","Week 2"
"183238752","Raipur","East","18-06-2020","Week 2"
"183322726","WB UPC South","West","18-06-2020","Week 2"
"183188280","Kolkata","East","18-06-2020","Week 2"
"183323963","Raipur","East","18-06-2020","Week 2"
"183193869","Cuttack","East","18-06-2020","Week 2"
"183284181","WB UPC South","West","18-06-2020","Week 2"
"183415027","Kolkata","East","18-06-2020","Week 2"
"183262314","Raipur","East","18-06-2020","Week 2"
"183262314","Raipur","East","18-06-2020","Week 2"
"183166813","WB UPC South","West","18-06-2020","Week 2"
"183362215","Cuttack","East","18-06-2020","Week 2"
"183340370","Raipur","East","18-06-2020","Week 2"
"183171622","Cuttack","East","18-06-2020","Week 2"
"183171622","Cuttack","East","18-06-2020","Week 2"
"183378468","Raipur","East","18-06-2020","Week 2"
"183422084","Raipur","East","18-06-2020","Week 2"
"183422084","Raipur","East","18-06-2020","Week 2"
"183422084","Raipur","East","18-06-2020","Week 2"
"183488962","Raipur","East","18-06-2020","Week 2"
"183198839","Cuttack","East","18-06-2020","Week 2"
"183198839","Cuttack","East","18-06-2020","Week 2"
"183288794","Raipur","East","18-06-2020","Week 2"
"183313501","WB UPC South","West","18-06-2020","Week 2"
"183457582","Guwahati","East","18-06-2020","Week 2"
"183511519","Raipur","East","18-06-2020","Week 2"
"183179484","Kolkata","East","18-06-2020","Week 2"
"183438992","Raipur","East","18-06-2020","Week 2"
"183188681","WB UPC South","West","18-06-2020","Week 2"
"183183995","Cuttack","East","18-06-2020","Week 2"
"183183995","Cuttack","East","18-06-2020","Week 2"
"183566401","Cuttack","East","18-06-2020","Week 2"
"183249994","Raipur","East","18-06-2020","Week 2"
"183254797","Cuttack","East","18-06-2020","Week 2"
"183393084","Cuttack","East","18-06-2020","Week 2"
"183304898","Raipur","East","18-06-2020","Week 2"
"183173564","Cuttack","East","18-06-2020","Week 2"
"183173564","Cuttack","East","18-06-2020","Week 2"
"183173564","Cuttack","East","18-06-2020","Week 2"
"183363193","WB UPC South","West","18-06-2020","Week 2"
"183298122","Guwahati","East","18-06-2020","Week 2"
"183196153","Cuttack","East","18-06-2020","Week 2"
"183313561","Kolkata","East","18-06-2020","Week 2"
"183313561","Kolkata","East","18-06-2020","Week 2"
"183313561","Kolkata","East","18-06-2020","Week 2"
"183313561","Kolkata","East","18-06-2020","Week 2"
"183371697","WB UPC South","West","18-06-2020","Week 2"
"183371697","WB UPC South","West","18-06-2020","Week 2"
"183228674","WB UPC South","West","18-06-2020","Week 2"
"183290960","Raipur","East","18-06-2020","Week 2"
"183196357","WB UPC South","West","18-06-2020","Week 2"
"183196357","WB UPC South","West","18-06-2020","Week 2"
"183177192","Raipur","East","18-06-2020","Week 2"
"183355971","Guwahati","East","18-06-2020","Week 2"
"183256688","Cuttack","East","18-06-2020","Week 2"
"183379976","WB UPC South","West","18-06-2020","Week 2"
"183438545","Guwahati","East","18-06-2020","Week 2"
"183256200","Kolkata","East","18-06-2020","Week 2"
"183256200","Kolkata","East","18-06-2020","Week 2"
"183335184","Raipur","East","18-06-2020","Week 2"
"183345229","WB UPC South","West","18-06-2020","Week 2"
"183304881","Cuttack","East","18-06-2020","Week 2"
"183338526","Cuttack","East","18-06-2020","Week 2"
"183360431","Cuttack","East","18-06-2020","Week 2"
"183185529","Kolkata","East","18-06-2020","Week 2"
"183185529","Kolkata","East","18-06-2020","Week 2"
"183277177","Cuttack","East","18-06-2020","Week 2"
"183343176","Raipur","East","18-06-2020","Week 2"
"183310353","Guwahati","East","18-06-2020","Week 2"
"183274208","Cuttack","East","18-06-2020","Week 2"
"183274208","Cuttack","East","18-06-2020","Week 2"
"183274208","Cuttack","East","18-06-2020","Week 2"
